drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
JQ1,-0.3589885,-0.35441047,-0.95231,0.38694602,-0.020112459,2.307016,0.34333393,-0.40836805,1.593909,-0.26415676,-0.6488268,0.3271814,1.2835076,0.013399714,0.26960388,0.4615063,-0.5130277,0.07326338,2.0776246,0.81002647,-0.6309004,0.07195855,-0.9046411,0.15490781,2.7859855,0.13696276,-0.04694175,-0.273792,0.3147417,-0.7331012,0.6658257,-1.032342
JQ12,-0.3646003,-0.423164,-0.9271236,0.27501157,-0.03230476,1.899479,0.29420304,-0.3847409,1.5128293,-0.2682215,-0.6506866,0.27308634,1.0883025,-0.01771156,0.27942324,0.45507294,-0.5186484,0.01619153,1.6639508,0.6516154,-0.630849,-0.016002297,-0.86053497,0.14236431,2.4165745,0.09390642,-0.06300592,-0.2917494,0.061749227,-0.8140597,0.33401552,-1.0081838
JW-7-24-1,-0.35723582,-0.42283505,-0.94582087,0.4781584,0.008390553,2.2395935,0.3102975,-0.41975555,1.2943856,-0.2558499,-0.7107512,0.19145505,1.4779894,-0.03520481,0.3769806,0.36013228,-0.57429117,0.039920103,1.9275696,0.72461677,-0.6758713,0.06582347,-0.85880774,0.27274638,3.0965853,0.15282871,-0.027050495,-0.22470702,0.12928659,-0.87724036,0.55206484,-1.0524578
JW-7-52-1,-0.35723582,-0.33710232,-0.9458208,0.47815844,0.008390555,2.2395935,0.31271204,-0.40990818,1.2945042,-0.25584987,-0.6471403,0.18014903,1.4779896,-0.032643087,0.3763007,0.37987652,-0.5247125,0.039920084,1.9275695,0.72461677,-0.61156946,0.065823466,-0.85880774,0.27274638,3.0965853,0.15282872,-0.027050478,-0.22470698,0.22003378,-0.7590925,0.48940572,-1.0524578
kb_NB_142-70,-0.41632727,-0.49689287,-0.96032345,0.25121853,-0.092280306,1.9093596,0.3143663,-0.46817058,1.553531,-0.2759603,-0.6963233,0.29254484,1.0869144,-0.0352286,0.25093362,0.40761426,-0.5636556,0.045681052,1.6643829,0.65964174,-0.6634226,-0.023485158,-0.8308619,0.10920884,2.5371108,0.06248803,-0.09310988,-0.31530875,-0.019378135,-0.9121382,0.3295859,-1.0330055
KIN001-244,-0.36422947,-0.48311317,-0.9384664,0.25855094,-0.014837115,1.7795844,0.31688932,-0.42191258,1.2010391,-0.27447695,-0.6921142,0.20870097,1.0339962,-0.058995135,0.3438996,0.40172553,-0.5126742,0.038944867,1.6197531,0.56186426,-0.6305337,0.00263841,-0.84907293,0.11320032,2.382668,0.1650727,-0.05811229,-0.2776303,0.05951415,-0.87740844,0.37335345,-1.0103729
KIN001-260,-0.37107345,-0.39840677,-0.8677142,0.23029813,0.020527378,1.8209484,0.32199004,-0.42106035,1.244527,-0.266767,-0.6692675,0.21406628,0.877888,-0.026692651,0.4049203,0.3599576,-0.44836187,0.054007914,1.7684021,0.5238957,-0.60107964,0.05094703,-0.7472985,0.11798845,2.2022042,0.13178302,-0.027096163,-0.2375945,0.22087304,-0.86643326,0.62615687,-0.89790916
KIN001-266,-0.375704,-0.31030342,-0.8754221,0.39018148,0.011444618,2.1733255,0.31670693,-0.42184052,1.5431724,-0.26525792,-0.6284091,0.33573875,1.3551239,0.017447487,0.39404824,0.4059642,-0.4551604,0.09524925,1.8471893,0.7991906,-0.60242265,0.034722477,-0.75393,0.18162256,2.8479006,0.11838304,-0.041038767,-0.26278597,0.25995213,-0.782492,0.6532843,-0.90653557
KIN001-270,-0.37561518,-0.37684822,-0.8932246,0.5480773,-0.009615369,2.771856,0.32190156,-0.45230612,1.7808328,-0.25566292,-0.6127883,0.483428,1.8374016,0.10572085,0.32012358,0.4356694,-0.5342037,0.089288935,2.1858566,1.1549009,-0.6322432,0.05002843,-0.78888506,0.3089042,3.525604,0.12916139,-0.03812676,-0.24131146,0.09891333,-0.76260346,0.4168416,-0.98741937
Kobe0065,-0.3593965,-0.4288846,-0.9878274,0.482723,-0.029398356,2.2518485,0.28566703,-0.4512268,1.5611123,-0.29423967,-0.6659392,0.40646514,1.4788789,0.10777098,0.28219765,0.4219945,-0.5311186,0.099764965,1.9346429,0.9193455,-0.66286093,0.005415742,-0.8735999,0.2734166,3.099339,0.08609948,-0.07374367,-0.3191292,0.085685864,-0.8255402,0.38579178,-1.0053955
Kobe2602,-0.3593965,-0.5283473,-1.0195761,0.48272318,-0.047354914,2.2518485,0.28680846,-0.4512268,1.4795231,-0.29416198,-0.74168164,0.4064652,1.4788789,0.10777091,0.22709595,0.37839225,-0.5311184,0.0997649,1.9346426,0.9193455,-0.6628609,0.005415712,-0.8735998,0.27341652,3.0993388,0.0783355,-0.082586244,-0.31912914,0.0028006297,-0.9783827,0.31417403,-1.0053955
KU-55933,-0.40279698,-0.46533635,-0.94825417,0.2540337,-0.03362985,1.9154636,0.30461946,-0.46712655,1.536531,-0.26183328,-0.72658175,0.27563575,1.0515515,-0.092987515,0.34715775,0.40444183,-0.58217555,0.034294777,1.6722828,0.64801925,-0.67862886,0.041538447,-0.86875117,0.08907431,2.5052521,0.109427124,-0.04839889,-0.24441697,0.036607593,-0.9290206,0.44709593,-1.0701352
KU-60019,-0.3675067,-0.37593722,-0.94825417,0.23252511,-0.0074260817,1.8177863,0.33572727,-0.40204537,1.436813,-0.26183328,-0.6566218,0.22620939,1.0187051,-0.03383593,0.34715775,0.3691738,-0.5219376,-0.0003255943,1.8036032,0.5848582,-0.6241585,0.041538477,-0.86875117,0.12720813,2.3837433,0.109427184,-0.0483989,-0.24441694,0.17880209,-0.7821167,0.52789485,-1.0500628
Lapatinib,-0.40517917,-0.5001731,-0.96698666,0.5315483,-0.0056214156,2.8115098,0.3309818,-0.47743663,1.7467097,-0.25609025,-0.7167247,0.46756405,1.8288131,0.10659728,0.29058734,0.45012024,-0.6207222,0.08959571,2.2466009,1.1500179,-0.7064983,0.03629284,-0.93280405,0.30557284,3.5273373,0.1366135,-0.035792734,-0.2367304,0.15592265,-0.9370409,0.43593746,-1.1238952
Lasalocid,-0.36689872,-0.304622,-0.95046276,0.29548234,0.039194915,2.0775843,0.3949351,-0.4060852,1.2791963,-0.29122394,-0.6123121,0.23971097,1.137186,-0.033175617,0.28362623,0.38412458,-0.50204015,0.03573152,2.019375,0.6449624,-0.58919203,-0.04082121,-0.8895646,0.16726296,2.5875297,0.12104541,-0.06757904,-0.33708873,0.36022958,-0.675821,0.58188415,-1.0144854
Latamoxef,-0.35465986,-0.45357504,-0.90597844,0.30716607,-0.023582008,1.9806767,0.34758192,-0.4013319,1.4362297,-0.27179703,-0.69695014,0.28434816,1.1743013,-0.010585677,0.2403371,0.40831664,-0.50305134,0.041214377,1.7564737,0.680803,-0.6272499,0.041759934,-0.80160844,0.1876167,2.6039324,0.13130432,-0.07029662,-0.31847903,0.078479454,-0.84378976,0.3360467,-0.9886145
LCL161,-0.35902086,-0.37985283,-0.9354466,0.2505962,0.01991253,1.9613825,0.33125463,-0.3982106,1.4632534,-0.28706396,-0.6800009,0.2736719,1.0560861,-0.03962586,0.4354214,0.37839225,-0.5068701,0.045826472,1.7574073,0.6396878,-0.62125224,-0.010501532,-0.83331877,0.12559482,2.4455462,0.08432203,-0.0807411,-0.31776422,0.25021824,-0.71225977,0.6722141,-0.99781424
LDN-193189,-0.49691588,-0.42283505,-0.9803118,0.15862446,-0.0013461831,1.685217,0.30581218,-0.5676899,1.3165796,-0.2522277,-0.69502383,0.14257121,0.81062406,-0.11387258,0.39292508,0.37802762,-0.65686953,-0.0993745,1.6780951,0.44713882,-0.7507044,0.058259696,-0.9891969,-0.03485128,2.113753,0.14096537,-0.040348638,-0.23933786,0.12928656,-0.97503203,0.55206484,-1.3430125
Leflunomide,-0.3593965,-0.4248484,-0.96116126,0.49090692,-0.026437601,2.2651563,0.29174325,-0.4273617,1.2485627,-0.26504752,-0.65537685,0.19711898,1.4769107,-0.04818255,0.24141522,0.38460156,-0.5161822,0.038806375,1.9450138,0.7382977,-0.63115585,-0.0125759,-0.85551697,0.2737999,3.1021166,0.09273243,-0.067783594,-0.31183532,0.0587107,-0.81394297,0.31558934,-1.0040833
Lenalidomide,-0.38582623,-0.42044282,-0.9100532,0.18085128,-0.022944171,1.691271,0.314574,-0.4493122,1.2824603,-0.26925927,-0.64497334,0.2042139,0.8908912,-0.037313044,0.3130323,0.3888424,-0.5332352,0.0004340388,1.5948598,0.52430475,-0.630052,-0.0026708045,-0.80671865,0.08669554,2.194685,0.09889031,-0.05263961,-0.2923172,0.06054337,-0.83395034,0.44697496,-1.003549
Lestaurtinib,-0.3964136,-0.40360108,-0.92791265,0.2018215,0.02003878,1.9878953,0.37588915,-0.40145785,1.260945,-0.2691244,-0.6657637,0.18371628,0.99206674,-0.02820804,0.3207468,0.37508005,-0.533867,0.0016370687,1.933146,0.5282339,-0.63912773,0.13436392,-0.8197896,0.0832307,2.623444,0.18271244,0.0022725814,-0.2046893,0.08765595,-0.76814467,0.45190084,-1.0200921
LFM-A13,-0.34165725,-0.44619083,-0.87512076,0.7051472,-0.14419545,3.148726,0.27108207,-0.38108352,2.3713791,-0.36602032,-0.7158467,0.6799672,2.1408381,0.30498672,0.27922162,0.61815673,-0.41773823,0.24008197,2.3559163,1.3928057,-0.5890602,-0.10388245,-0.75002897,0.26676872,3.9569693,-0.010905948,-0.13687682,-0.39297488,0.075072266,-0.7733092,0.34795198,-0.87918204
LGK974,-0.37033936,-0.38443723,-0.9312926,0.2302119,-0.0047984635,1.7823648,0.29509017,-0.40326682,1.2454098,-0.25832605,-0.61569184,0.20724937,1.0203717,-0.038552996,0.30366486,0.41688314,-0.52200836,-0.0031468607,1.6666214,0.5840025,-0.63180256,-0.0010224113,-0.9109432,0.12249262,2.3307638,0.12190554,-0.05993045,-0.26919603,0.092272885,-0.7654242,0.4020778,-1.0501763
LIMK1 inhibitor BMS4,-0.3675081,-0.32117772,-0.92512923,0.30664122,0.0041823536,1.9115992,0.30058905,-0.40863404,1.471543,-0.2441746,-0.6116222,0.29724613,1.1181533,-0.017528232,0.293887,0.39076445,-0.5121552,0.03707683,1.6446421,0.67597336,-0.6152585,0.07770715,-0.90104944,0.16311684,2.5293555,0.13012168,-0.034247715,-0.20813592,0.22609787,-0.7567835,0.52497524,-1.0327652
LIMK1_inhibitor_BMS4,-0.3675081,-0.32117772,-0.92512923,0.30664122,0.0041823555,1.9115992,0.300589,-0.40863404,1.471543,-0.2441746,-0.6116222,0.29724613,1.1181533,-0.017528232,0.29388702,0.39076445,-0.5121552,0.03707683,1.6446421,0.67597336,-0.6152585,0.07770715,-0.90104944,0.16311684,2.5293555,0.13012166,-0.03424771,-0.20813592,0.22609787,-0.7567835,0.52497524,-1.0327652
Linifanib,-0.36207604,-0.36877427,-0.9295601,0.24394237,0.0026740017,1.7836308,0.30847704,-0.41444933,1.2453605,-0.26750353,-0.60544926,0.2257326,1.042058,-0.0349823,0.3441869,0.41148582,-0.51292086,0.021852968,1.6737555,0.60542965,-0.6329601,0.0122165065,-0.882776,0.13524145,2.3314636,0.14944336,-0.04966879,-0.26879907,0.10515927,-0.76748246,0.44230485,-1.0204195
Linsitinib,-0.43737322,-0.3657776,-0.9316676,0.23738989,0.028730579,2.0878417,0.356303,-0.42790607,1.3501438,-0.25009632,-0.664237,0.19374675,0.86474615,-0.07410522,0.3438996,0.40172553,-0.5316346,-0.06560316,2.0265396,0.58453345,-0.6258401,0.07662533,-0.88395077,0.019268088,2.5850267,0.14430657,-0.028298562,-0.22394522,0.18993403,-0.78265035,0.6249644,-1.140714
LJI308,-0.38127467,-0.46174473,-0.9773559,0.23696123,0.0012366336,1.7571019,0.3060518,-0.46864936,1.3156447,-0.25756595,-0.7088282,0.22837594,1.0271528,-0.082676485,0.37666872,0.36555803,-0.58965707,0.009869082,1.6741554,0.5460839,-0.70244396,0.023959488,-0.8987539,0.106198415,2.3592792,0.14161,-0.042633057,-0.2670388,0.036607634,-0.9429758,0.47371036,-1.0933098
LLY-283,-0.38936958,-0.45108125,-0.932048,0.17183924,-0.017557893,1.7078277,0.3701687,-0.4369229,1.2549961,-0.2543778,-0.6622938,0.20003195,0.95555466,-0.073028944,0.34389958,0.40172553,-0.594598,-0.04641472,1.6431417,0.48028004,-0.65801597,0.03994983,-0.8859369,0.041215003,2.2444234,0.192041,-0.05073091,-0.25406423,0.0839573,-0.83212954,0.34413692,-1.1361253
LLY-507,-0.3700323,-0.38057068,-0.88257974,0.23268868,0.0026254577,1.856474,0.32047078,-0.42163748,1.2864234,-0.26974368,-0.61270666,0.2123998,0.99030805,-0.017901119,0.3948294,0.37715486,-0.46215674,0.05219427,1.822234,0.56716883,-0.60994047,0.019712374,-0.7592635,0.12156375,2.3176062,0.1438921,-0.038448177,-0.25427517,0.22731028,-0.76309615,0.6371505,-0.91647
LTT462,-0.3617633,-0.35855266,-0.9349384,0.6944955,0.03731488,3.150324,0.3394966,-0.40493652,2.352674,-0.26467827,-0.6677181,0.67854226,2.166056,0.30168805,0.32655108,0.60618675,-0.51435065,0.23069146,2.3556979,1.3938268,-0.63001704,0.038837913,-0.86356395,0.2580348,3.9776397,0.13111944,-0.04593171,-0.25182906,0.25567016,-0.7781068,0.526289,-1.0046604
Luminespib,-0.36338195,-0.3021336,-0.94448125,0.30766356,0.0020244753,2.0125802,0.30761322,-0.4224947,1.2478081,-0.25034422,-0.6248263,0.19299135,1.0228318,-0.017528232,0.34506938,0.3721688,-0.5150738,0.013700627,1.8442994,0.6198055,-0.6152585,0.07225129,-0.8701987,0.12080725,2.3349302,0.130831,-0.051695563,-0.23951648,0.30031738,-0.7388217,0.61702335,-1.0095906
LY2109761,-0.5111594,-0.4349829,-0.98474073,0.18673487,0.015963404,1.8204705,0.31466827,-0.497957,1.2404855,-0.25991887,-0.70475626,0.1645267,0.83133125,-0.0790117,0.3915217,0.39552298,-0.64436686,-0.12337381,1.7963815,0.5022008,-0.7364042,0.07929284,-0.98626745,0.04148399,2.2591295,0.14579259,-0.026120657,-0.24654213,0.15003987,-0.9348104,0.56653774,-1.358428
LY2584702,-0.35723588,-0.40115345,-0.9571689,0.4896064,0.013831838,2.2557182,0.31290448,-0.46741655,1.2832831,-0.2557831,-0.64296395,0.17020446,1.4972112,-0.048961338,0.40131634,0.38442698,-0.58611214,0.05000499,1.9373965,0.734232,-0.6989203,0.03224019,-0.921556,0.2861727,3.117107,0.1388555,-0.044335134,-0.25858286,0.12671058,-0.8065664,0.5387471,-1.0999821
Masitinib,-0.36460033,-0.3487136,-0.9443927,0.26577684,0.002024445,1.8959411,0.31203127,-0.4274529,1.5044593,-0.26147878,-0.6127883,0.29289985,1.0702319,-0.06298285,0.36216852,0.389507,-0.5186483,0.050657768,1.8634025,0.6558808,-0.62447697,-0.02665506,-0.860535,0.11419674,2.5179462,0.09835153,-0.059294965,-0.284015,0.1990098,-0.76260346,0.6372105,-1.0081838
Merestinib,-0.36213112,-0.38540256,-0.9179794,0.24568288,-0.005108718,1.7788758,0.30595157,-0.42736173,1.2596253,-0.26611045,-0.6201035,0.19582124,0.9878402,-0.06355315,0.30190665,0.39922363,-0.5161822,0.012745045,1.6450229,0.5509509,-0.63115585,0.040412586,-0.82643026,0.111809805,2.3242724,0.14097056,-0.035066437,-0.24406883,0.0865876,-0.7733023,0.39551672,-1.0040834
Methotrexate,-0.36437613,-0.3950332,-0.930183,0.31635523,-0.022803295,1.9699686,0.3031193,-0.402542,1.2635832,-0.2552026,-0.6689814,0.24997799,1.1975754,-0.0013131498,0.26112694,0.37355244,-0.5167521,0.034822498,1.6759361,0.71020836,-0.62959003,0.052673467,-0.8687651,0.19544,2.5182505,0.11225797,-0.056543015,-0.25616848,0.17738765,-0.7461204,0.43847486,-1.0087534
MG-132,-0.35564458,-0.28324485,-0.9957381,0.37886897,-0.017612556,2.1360471,0.32553855,-0.3981839,1.2087824,-0.28018293,-0.61862224,0.22439027,1.134893,-0.013836377,0.3438996,0.40172553,-0.50752634,0.034982752,1.9515157,0.6916388,-0.5959421,-0.12044081,-0.89865375,0.16979815,2.4089987,0.06635616,-0.09388796,-0.34666675,0.41367644,-0.73453414,0.71791846,-1.014675
Midostaurin,-0.3689821,-0.4070224,-0.92791265,0.21965554,0.020038808,1.8386132,0.38907778,-0.40014076,1.240231,-0.2691244,-0.6628307,0.18371634,0.9540707,-0.045240976,0.34389958,0.40172553,-0.5105625,0.010556742,1.8251218,0.54804885,-0.6295463,0.134364,-0.8197895,0.110077344,2.465233,0.18271247,0.002272589,-0.2046893,0.113787256,-0.74291915,0.4172506,-1.0051507
MIK-665S-64315,-0.35902286,-0.3487136,-0.9758604,0.3637392,-0.0050384253,2.1404002,0.3143916,-0.41439238,1.5155989,-0.25532323,-0.65520823,0.31440535,1.2742705,0.008072607,0.3621685,0.38174245,-0.5297778,0.09194432,1.8634025,0.77416956,-0.62447685,0.051069852,-0.9314591,0.18829715,2.8032184,0.11175705,-0.04942877,-0.26328787,0.19900979,-0.8072095,0.6372105,-1.0383836
MIM1,-0.4098283,-0.37985283,-0.95701665,0.2662105,-0.0028069366,1.9242184,0.3124517,-0.46488467,1.4649769,-0.28466728,-0.6800009,0.27779028,1.0575608,-0.08592407,0.4354214,0.40073365,-0.57457465,0.041041102,1.7329042,0.6491485,-0.6594198,-0.022738792,-0.88402194,0.094255164,2.5252054,0.08424529,-0.077539176,-0.32026073,0.24863385,-0.84300876,0.6722141,-1.0955497
MIRA-1,-0.3774873,-0.348711,-0.92460746,0.30442205,-0.08722348,1.9401119,0.29790565,-0.4042305,1.2339761,-0.2968706,-0.6566131,0.22559743,1.1180477,-0.02211265,0.14085601,0.29293317,-0.5265363,0.008697976,1.6602334,0.6750433,-0.610953,-0.020873744,-0.8073298,0.1615212,2.4502273,0.031037483,-0.10184967,-0.3349202,0.22493894,-0.765111,0.47371116,-1.0066729
Mirin,-0.379943,-0.49272668,-0.942938,0.2924391,-0.039223846,1.932205,0.34388787,-0.46757227,1.5254614,-0.27464965,-0.69695026,0.3181486,1.1854175,0.022064254,0.2570626,0.4083166,-0.5456953,0.049331967,1.6684905,0.7358944,-0.65217525,-0.030114714,-0.8050734,0.1432849,2.4983954,0.08852054,-0.075920366,-0.3199347,0.005617017,-0.9138861,0.31736323,-0.98614526
Mitomycin-C,-0.36538717,-0.39342442,-0.892852,0.31010053,0.033271696,1.9433888,0.3918251,-0.40391433,1.2330066,-0.29225516,-0.6501508,0.27906168,1.2232895,0.008430011,0.22317074,0.27453485,-0.5153099,0.031134024,1.7771368,0.7209662,-0.6136934,0.047412023,-0.78419,0.20887262,2.4906976,0.15297647,-0.04848072,-0.31123033,0.09116611,-0.7737852,0.4045643,-0.9735952
MK-1775,-0.38879624,-0.3487136,-0.93356514,0.281408,-0.024227224,2.1896417,0.33135095,-0.3788921,1.3027481,-0.2624238,-0.65520823,0.16998914,1.0722206,-0.026383776,0.38861132,0.39032897,-0.5410692,-2.8777722e-06,2.017361,0.6569351,-0.62447685,0.07909382,-0.84425974,0.07414144,2.7223277,0.12733936,-0.046127748,-0.23788597,0.2098265,-0.7516443,0.63520163,-1.038793
MK-2206,-0.38868797,-0.39098752,-0.94218004,0.2138999,0.02944385,1.9936556,0.3549815,-0.43787473,1.3728065,-0.24786529,-0.66135955,0.20983796,0.9723532,-0.09617192,0.3992246,0.40172553,-0.5334241,0.03228319,1.9609119,0.5424084,-0.63709044,0.06422816,-0.8618511,0.088590436,2.457791,0.15111133,-0.020850906,-0.20851766,0.2024955,-0.77455366,0.6153606,-1.03629
MK-5108,-0.37643087,-0.4317982,-1.0231712,0.398436,0.015908934,2.1853304,0.34090626,-0.416726,1.5466576,-0.2826866,-0.7118153,0.3333241,1.3606248,0.017350933,0.3370953,0.44894814,-0.5225973,0.094153434,1.8687787,0.80547523,-0.63443005,-0.00805159,-0.9128204,0.18115562,2.8523262,0.09302533,-0.06267635,-0.3051053,0.16053008,-0.9203341,0.55630195,-1.0495297
MK-8776,-0.49278203,-0.3987189,-0.97557634,0.7124478,0.011649103,3.0345476,0.29702348,-0.46980345,2.294462,-0.25229737,-0.66102093,0.6835011,2.0860324,0.30630767,0.405156,0.5469851,-0.6067953,0.25405112,2.2707407,1.341771,-0.6979708,0.07670881,-0.9330675,0.28161132,3.8812459,0.13771412,-0.041681197,-0.23818342,0.2014205,-0.8460324,0.61158,-1.2141281
ML216,-0.35723582,-0.5322251,-0.9983768,0.48960638,-0.044015564,2.2557182,0.29752237,-0.4144494,1.4777422,-0.26301733,-0.7305049,0.29865846,1.4972112,-0.034982324,0.27411327,0.3913441,-0.51292086,0.05173248,1.9373962,0.7342318,-0.6329601,-0.011779842,-0.882776,0.28617272,3.117107,0.091378,-0.07832605,-0.30501536,-0.0024074106,-0.8964118,0.2967236,-1.0204195
ML323,-0.49754497,-0.30213356,-0.95074326,0.3046936,-0.000455627,2.0061588,0.30367476,-0.4385385,1.2545273,-0.2528626,-0.6248264,0.18175866,0.8235585,-0.054851152,0.3207468,0.38261193,-0.52819747,-0.055717953,1.8412907,0.61437905,-0.62084365,0.053276714,-0.96490264,0.00872833,2.320737,0.117699236,-0.056678124,-0.2663146,0.30377644,-0.7388217,0.6223727,-1.2197216
MN-64,-0.39009959,-0.2994235,-0.93305236,0.31709152,-0.0034821737,2.025586,0.30097908,-0.43887988,1.2137175,-0.25316632,-0.6246936,0.17355755,0.9114426,-0.05383259,0.3207468,0.38373527,-0.5310629,-0.0051000756,1.8554784,0.62651056,-0.6214011,0.039074562,-0.8525822,0.07011897,2.3234937,0.122758515,-0.04528059,-0.23460037,0.30933225,-0.7424442,0.63338715,-1.0488453
Motesanib,-0.36213112,-0.32997674,-0.96116126,0.24449736,0.009643801,2.0681567,0.35641018,-0.4273617,1.361927,-0.26301733,-0.61603874,0.19210353,0.9807274,-0.06355312,0.39281106,0.3876993,-0.506411,0.012745068,1.9760559,0.5916215,-0.6059928,-0.007415547,-0.85551697,0.11180976,2.4960573,0.10609198,-0.051579025,-0.28850934,0.22552456,-0.750404,0.65594065,-1.0040834
MPS-1-IN-1,-0.48208416,-0.41251963,-0.9943895,0.479123,-0.019135267,2.5345821,0.31180742,-0.41950002,1.625375,-0.26662993,-0.6994626,0.38106483,1.5784913,0.052853636,0.39611685,0.39244035,-0.59315467,0.085444875,2.0474148,0.9776091,-0.6618712,0.035922047,-0.98653126,0.24920979,3.2639291,0.15010554,-0.048859343,-0.25055888,0.17200877,-0.84607697,0.5526164,-1.2554868
MS023,-0.5374488,-0.34363905,-0.99103785,0.29479015,-0.0032820795,2.0450957,0.31170604,-0.39463824,1.2056556,-0.27181172,-0.67289764,0.16425908,0.9477295,-0.023756597,0.30019066,0.37704757,-0.5257911,-0.11805008,1.8641933,0.6536937,-0.64818066,-0.03234457,-1.0187641,0.04606464,2.432985,0.14068638,-0.061133448,-0.28229904,0.25900966,-0.73877215,0.5770279,-1.2759491
Mycophenolic_acid,-0.38327086,-0.35132557,-0.9315869,0.31603807,-0.008901323,1.9639705,0.31041333,-0.37692964,1.2271388,-0.2855635,-0.62658316,0.25389206,1.1976755,-0.0013131498,0.25596568,0.33476275,-0.49441063,0.021024631,1.7102597,0.708306,-0.63072264,0.013755788,-0.81204516,0.19810463,2.5154622,0.09024628,-0.07781761,-0.3166712,0.21819946,-0.6996754,0.53706545,-1.003402
MZ1,-0.35557884,-0.32123795,-0.9519134,0.386946,-0.0004689113,2.2720032,0.36258942,-0.39628392,1.5939091,-0.2641568,-0.6411962,0.32718137,1.2835076,0.013399682,0.28912702,0.46150628,-0.50291854,0.07326339,2.0635834,0.8100266,-0.6129805,0.07195853,-0.8552016,0.15490781,2.7859855,0.13696276,-0.046941776,-0.273792,0.40505785,-0.7084929,0.70976925,-0.9962024
Navitoclax,-0.3692942,-0.31507683,-0.9939238,0.6437016,0.022326957,2.5711894,0.3781248,-0.43762308,1.6653771,-0.27510765,-0.59681463,0.42538074,1.78418,0.067061454,0.4201697,0.46150625,-0.50272465,0.13119237,2.080474,1.0205303,-0.57516265,-0.042019803,-0.8787324,0.39863637,3.498613,0.10945513,-0.060960118,-0.29481107,0.31636,-0.76042515,0.7746726,-1.0204214
Nazartinib,-0.36228657,-0.3609297,-0.95081156,0.35243502,0.020431839,2.1176324,0.33810088,-0.40117294,1.5412564,-0.26703075,-0.6285605,0.31044242,1.2645729,0.002571838,0.40923613,0.41343048,-0.5024059,0.08191065,1.9069124,0.76366085,-0.6191308,0.053604897,-0.860535,0.16527748,2.7623622,0.11511281,-0.046719916,-0.2474722,0.28819007,-0.7636201,0.6160736,-1.008184
NG-25,-0.35723594,-0.3103034,-0.94683063,0.48220262,0.010658931,2.2507296,0.314828,-0.42745283,1.2314206,-0.26364553,-0.6196316,0.19001235,1.4783336,-0.03578951,0.34972742,0.3820803,-0.51864827,0.0395972,1.9359679,0.72956717,-0.60242265,0.010667626,-0.86053497,0.27255297,3.1028905,0.14315943,-0.062473927,-0.27193454,0.25995216,-0.76887435,0.6329911,-1.0081838
Nilotinib,-0.35939646,-0.37684825,-0.9443927,0.48272306,-0.015763992,2.2518487,0.30465823,-0.4274529,1.2596726,-0.26147878,-0.6127883,0.19001232,1.4788789,-0.048182555,0.31111714,0.41449136,-0.5186484,0.038806334,1.9346427,0.7304801,-0.63084894,0.031190572,-0.860535,0.27341655,3.0993388,0.13476892,-0.04739158,-0.2595973,0.09891333,-0.76260346,0.41864026,-1.008184
Niraparib,-0.38314313,-0.4067414,-0.9857695,0.24119654,0.025991088,1.8073097,0.32680017,-0.41320795,1.2266403,-0.25356862,-0.70061576,0.23658487,1.0641195,-0.040231436,0.3952491,0.3732332,-0.54097843,0.0112383235,1.7072804,0.6135901,-0.641502,0.0587762,-0.90343565,0.13237253,2.3503082,0.12954365,-0.037904143,-0.22339918,0.20407188,-0.8729932,0.59810776,-1.0563413
NPK76-II-72-1,-0.36815518,-0.33321598,-0.94953746,0.23023008,0.010355721,1.8991387,0.32278937,-0.4195,1.2799988,-0.26682034,-0.6091188,0.19276416,0.95590806,-0.039159883,0.42345822,0.3435343,-0.51446384,0.0074543715,1.8659533,0.5560042,-0.59250283,0.06277307,-0.8488538,0.114172995,2.2852376,0.10402267,-0.05132352,-0.24922459,0.22861505,-0.7709054,0.6575038,-1.0147284
NSC-207895,-0.3637769,-0.3487136,-0.97515696,0.36513153,-0.01073985,1.8818154,0.31366834,-0.43681222,1.2955004,-0.2558883,-0.65520823,0.2323152,1.199289,-0.0059016673,0.3713521,0.34799904,-0.53111845,0.06799393,1.8528584,0.66813713,-0.62447697,0.06406643,-0.86504984,0.20475587,2.5161378,0.11518803,-0.049826168,-0.27073976,0.18876901,-0.81649977,0.6352016,-1.0053955
NSC-624206,-0.6171237,-0.266634,-1.1192656,1.1581428,-0.0039701485,3.8179917,0.28365117,-0.46668977,2.23444,-0.32793206,-0.59515077,0.989854,3.1143703,0.5874254,0.24259298,0.77929765,-0.56152016,0.24489637,2.8746116,1.9049181,-0.5774326,-0.12927961,-1.0739285,0.3717648,4.488901,0.021107666,-0.1019882,-0.38392028,0.39025378,-0.7670738,0.6840232,-1.3302058
NSC-87877,-0.40305027,-0.5060711,-0.9420153,0.60080844,-0.00468906,2.7240999,0.30266365,-0.46711862,1.7448379,-0.26274607,-0.71245986,0.45988673,1.853348,0.0856754,0.28641355,0.3994474,-0.5765087,0.13791855,2.1323595,1.1194686,-0.6935467,0.021434495,-0.86980665,0.33289218,3.5451746,0.13019486,-0.05635997,-0.27433488,0.0049226703,-0.9087083,0.31072816,-1.088789
