drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
KIN001-266,-0.85107213,-1.3992602,0.087312266,0.109130934,0.011167343,-2.1105642,0.4717641,-0.11948918,-0.83417606,0.7288807,0.4785296,0.9795038,0.37492907,0.11441748,-0.59055436,0.35564247,-0.8918091,-1.516809,0.43009475,0.51379716,0.8766292,0.1639327,1.1067089,-0.18302517,0.4125156,-1.1450945,1.2544062,-0.9796251,-0.78046143,-1.2851909,-0.1105922,0.3757284
KIN001-270,-0.80043197,-1.382886,0.0800286,0.14744861,-0.008824917,-2.0883298,0.5053138,-0.11326507,-0.83350253,0.71264935,0.454837,0.98008704,0.37813476,0.13114454,-0.5774263,0.35146967,-0.88954437,-1.4766114,0.40922317,0.49062082,0.8542556,0.17651659,1.075143,-0.20762719,0.3969183,-1.129899,1.2164268,-0.9931657,-0.73989904,-1.2560717,-0.11451244,0.36644217
Kobe0065,-0.8301479,-1.2524434,0.053939022,0.13134785,0.05931333,-2.1150923,0.46736297,-0.17982656,-0.8203235,0.6834741,0.47838813,1.0453061,0.38790247,0.04111054,-0.5834149,0.3384352,-0.93996197,-1.5999795,0.49005464,0.57340705,0.92886174,0.12628041,1.1710912,-0.20309645,0.45302358,-1.1825018,1.3307695,-1.0123808,-0.8193151,-1.3501136,-0.012833066,0.42902306
Kobe2602,-0.8099242,-1.2336224,0.055175822,0.12943147,0.056844853,-2.0702944,0.45834988,-0.17996252,-0.8070184,0.6764247,0.46897498,1.0255401,0.37951556,0.043733716,-0.56759536,0.32096913,-0.9167346,-1.5622195,0.47181588,0.5387566,0.90425104,0.12306834,1.1518368,-0.200303,0.43835968,-1.1506516,1.2888167,-0.99851686,-0.7909116,-1.3103971,-0.01764218,0.4132209
KU-55933,-0.878332,-1.4699892,0.0695774,0.15249713,-0.023094945,-2.2022839,0.534826,-0.08113221,-0.8707122,0.7513291,0.49250662,1.0115306,0.39094278,0.11353302,-0.6026192,0.39468595,-0.91961277,-1.5611606,0.42817903,0.5417237,0.8826176,0.19080241,1.1386247,-0.22179535,0.41913548,-1.2204474,1.2785068,-1.0366256,-0.809722,-1.336296,-0.1310731,0.3979759
KU-60019,-0.8639952,-1.4113623,0.0910266,0.07875535,-0.00044189385,-2.0741131,0.40471703,-0.08677894,-0.82192004,0.74294835,0.48615187,0.9471553,0.37489447,0.099331096,-0.572037,0.33972654,-0.848215,-1.501208,0.3720048,0.48599267,0.8396719,0.17342564,1.0972849,-0.17606005,0.3864539,-1.1044035,1.2187345,-0.9575024,-0.78050095,-1.2567171,-0.13384053,0.35414904
Lapatinib,-0.8257629,-1.4221914,0.07356699,0.14124754,0.021077005,-2.1362565,0.49028,-0.12986474,-0.85918075,0.7249417,0.46930742,1.0095881,0.38167325,0.1273234,-0.59866273,0.3604251,-0.9101087,-1.5175649,0.43644387,0.5263781,0.9109694,0.17749923,1.1073958,-0.19213453,0.40966415,-1.1549084,1.2634547,-1.0151558,-0.7689923,-1.3103125,-0.105159566,0.3790013
Lasalocid,-0.8702635,-1.340057,0.11315986,-0.022776095,0.07414369,-1.938994,0.2104768,-0.13991123,-0.7749424,0.7407157,0.46714237,0.88338387,0.35792583,0.09097399,-0.5742076,0.2660501,-0.77857465,-1.4450583,0.32354417,0.44378,0.8686676,0.12869865,1.0635128,-0.10015392,0.37408057,-0.9644206,1.1793433,-0.8594403,-0.76275814,-1.1964128,-0.12343164,0.31219727
Latamoxef,-0.8248931,-1.2705874,0.073788695,0.09426556,0.036554635,-2.0497034,0.39500517,-0.14387101,-0.80259466,0.6915586,0.4823716,0.9919807,0.38563618,0.044308633,-0.5629343,0.318091,-0.87051225,-1.5526131,0.41348988,0.5160153,0.8674167,0.14325564,1.1401726,-0.18725051,0.4152878,-1.1131974,1.2697785,-0.9705321,-0.79220545,-1.2850871,-0.051013216,0.3874632
LCL161,-0.8718994,-1.3678315,0.09381474,0.045750845,0.03224515,-2.0449097,0.34826446,-0.118594795,-0.80210376,0.7324795,0.48016527,0.93250066,0.37168273,0.08835672,-0.58178186,0.32729512,-0.84232503,-1.5054584,0.37494862,0.50219744,0.87205696,0.1479112,1.0998158,-0.15086208,0.4067263,-1.0812341,1.2312956,-0.920596,-0.79256856,-1.2614514,-0.11642806,0.36397687
LDN-193189,-0.81714946,-1.4646109,0.10732072,0.12041823,-0.044702612,-2.0462554,0.5074847,-0.08025594,-0.8235843,0.74796486,0.44759294,0.91926265,0.36228275,0.16717848,-0.5756051,0.34609357,-0.8464057,-1.3968091,0.36093783,0.41106004,0.7959083,0.19615707,1.0303669,-0.19016762,0.3649723,-1.0962558,1.1289295,-0.9629591,-0.69624686,-1.1792885,-0.1725414,0.32344317
Leflunomide,-0.8014516,-1.313914,0.07612342,0.1198113,0.04546506,-2.0260918,0.4541684,-0.15866192,-0.81410795,0.69790536,0.46216702,0.9823205,0.36491072,0.09025375,-0.56510955,0.30755472,-0.8760121,-1.4820445,0.4377501,0.47177982,0.8715084,0.13875076,1.1008936,-0.17847669,0.39673755,-1.1014721,1.2121361,-0.97966653,-0.7400312,-1.2480034,-0.072123274,0.36111668
Lenalidomide,-0.8104738,-1.3126619,0.08349973,0.08469388,-0.010665322,-2.002282,0.38480544,-0.07433459,-0.79093415,0.6933318,0.47990564,0.9260475,0.37265244,0.081207134,-0.5281374,0.32890117,-0.8077342,-1.4697359,0.34777936,0.48345134,0.7871332,0.16702314,1.0679051,-0.19142973,0.36942148,-1.0622749,1.19132,-0.9216253,-0.7608805,-1.2153881,-0.12089977,0.3465577
Lestaurtinib,-0.8189054,-1.3915731,0.12546104,0.08239041,-0.03406362,-2.0276856,0.4382615,-0.10637526,-0.79995054,0.7473293,0.45673084,0.9359025,0.37840173,0.13413881,-0.56614023,0.30627307,-0.8374494,-1.4373055,0.34798768,0.37423763,0.78683513,0.1819673,1.0776253,-0.18128155,0.37265188,-1.065809,1.1556383,-0.9608233,-0.6930305,-1.1651995,-0.14348836,0.31223366
LFM-A13,-1.0252427,-1.3496974,-0.001094612,0.20542982,0.035757765,-2.5804029,0.65534616,-0.16812421,-0.92831856,0.73434496,0.52963924,1.2524971,0.47247624,-0.0024598758,-0.7301608,0.5471562,-1.160097,-1.9572238,0.6732476,0.91455823,1.1411186,0.16633335,1.4053029,-0.3003032,0.62956315,-1.5826359,1.7304407,-1.1808583,-1.0905083,-1.7586505,0.07534266,0.61552316
LGK974,-0.77821225,-1.4138052,0.10072136,0.13200113,-0.0030479617,-2.009659,0.49448988,-0.11074318,-0.8231155,0.7184066,0.43701637,0.9358038,0.35623774,0.16445915,-0.5710709,0.32352674,-0.85105103,-1.3878261,0.39001435,0.42561203,0.8202275,0.1816852,1.0151895,-0.17913483,0.3579106,-1.069266,1.1378894,-0.96395874,-0.6860903,-1.1838003,-0.14173561,0.31868157
LIMK1 inhibitor BMS4,-0.81753945,-1.4063462,0.0920594,0.1279562,0.007833648,-2.0726452,0.48970678,-0.13050395,-0.83316076,0.7197884,0.4509416,0.9640128,0.3705177,0.14061888,-0.60314965,0.35044977,-0.88248426,-1.4604406,0.4223779,0.48117125,0.8771868,0.1762901,1.0709971,-0.17659602,0.40373477,-1.1258138,1.2159734,-0.9770471,-0.73609895,-1.2493101,-0.11537293,0.35903773
LIMK1_inhibitor_BMS4,-0.8175395,-1.4063462,0.0920594,0.1279562,0.007833647,-2.0726452,0.48970678,-0.13050395,-0.8331608,0.71978843,0.4509416,0.96401274,0.37051773,0.14061888,-0.60314965,0.35044977,-0.8824843,-1.4604405,0.4223779,0.48117125,0.8771868,0.1762901,1.070997,-0.17659605,0.40373477,-1.1258138,1.2159733,-0.9770472,-0.73609895,-1.2493101,-0.11537292,0.35903776
Linifanib,-0.7718809,-1.3869951,0.10000177,0.13331048,-0.004357255,-2.0116887,0.48324347,-0.1148273,-0.80846727,0.7105613,0.4305353,0.9437069,0.36198786,0.15628351,-0.5717467,0.326245,-0.8598417,-1.401766,0.38779455,0.43089947,0.82097864,0.17449261,1.0175945,-0.17858772,0.36457816,-1.0623003,1.1494142,-0.9639765,-0.68393326,-1.185996,-0.13102438,0.32509762
Linsitinib,-0.80365574,-1.4453635,0.11582877,0.111577526,-0.03284395,-2.0247898,0.487775,-0.096154414,-0.8172145,0.74242526,0.4426886,0.92118573,0.36241487,0.17028955,-0.57339203,0.32932958,-0.8411633,-1.3882916,0.36182994,0.3954903,0.7973801,0.18944877,1.026088,-0.18029577,0.36113808,-1.0730965,1.1258042,-0.956884,-0.68304133,-1.165679,-0.16390936,0.31212074
LJI308,-0.8249101,-1.414546,0.08294764,0.11592394,-0.011095845,-2.0474463,0.46787795,-0.085542105,-0.82236123,0.7283267,0.46660137,0.9372905,0.36137336,0.12463218,-0.56121486,0.33992696,-0.8458841,-1.4423401,0.3841035,0.45592082,0.8199971,0.17631185,1.0634958,-0.18479611,0.37153858,-1.0997366,1.170211,-0.96604776,-0.73424953,-1.2214768,-0.14062354,0.3403332
LLY-283,-0.8405107,-1.388969,0.08754728,0.106180266,0.01058896,-2.035992,0.43437716,-0.09994097,-0.81893325,0.7521735,0.4538823,0.96186066,0.35915324,0.097711526,-0.5726909,0.30012944,-0.85206175,-1.4685278,0.36410367,0.42452794,0.82926315,0.17552799,1.0873047,-0.19076443,0.36878118,-1.0851395,1.1706436,-0.9945852,-0.7256701,-1.2232499,-0.13062106,0.3271509
LLY-507,-0.82443655,-1.4130378,0.112271406,0.056470044,-0.0055430676,-1.990767,0.36292866,-0.09078023,-0.79176736,0.72944134,0.4559097,0.8882688,0.36624685,0.1473285,-0.5621148,0.32673407,-0.80876917,-1.4039721,0.34472957,0.44516107,0.8115371,0.16321468,1.0148529,-0.14020738,0.35936525,-1.0218011,1.1532413,-0.89199317,-0.7309947,-1.1807666,-0.15207672,0.319595
LTT462,-0.89733493,-1.3871061,0.070395455,0.10121903,0.032962367,-2.1587129,0.45375928,-0.12539402,-0.84512705,0.74854577,0.48624238,1.01616,0.38164172,0.07481435,-0.60980517,0.35659721,-0.91369754,-1.5850316,0.44173616,0.54964995,0.9177404,0.16508088,1.1679623,-0.19487044,0.4353166,-1.1894451,1.3114845,-1.0154129,-0.82535,-1.3524182,-0.0844689,0.39504462
Luminespib,-0.8317548,-1.3960804,0.10275585,0.065062016,0.014765729,-2.0084896,0.3796426,-0.116366655,-0.8056182,0.7232413,0.46273106,0.9057851,0.36374384,0.1371388,-0.57718694,0.32712275,-0.8219403,-1.4272108,0.3718152,0.45716745,0.8481058,0.15568183,1.046298,-0.14018601,0.38329738,-1.0449599,1.1788841,-0.9073738,-0.73891795,-1.2034428,-0.13627492,0.33182046
LY2109761,-0.84157467,-1.4507297,0.10630127,0.08399069,-0.021334616,-2.0420294,0.43711162,-0.08230032,-0.82030493,0.75093275,0.46855822,0.9160589,0.36463735,0.14225012,-0.56901544,0.33460903,-0.8335029,-1.4297291,0.35954982,0.4354889,0.8109514,0.18388909,1.0533199,-0.17085738,0.36787212,-1.081109,1.1597912,-0.94414335,-0.73419785,-1.2024438,-0.1603747,0.32782492
LY2584702,-0.8386325,-1.3883874,0.09251746,0.10360506,0.0035154906,-2.052461,0.46991357,-0.11827517,-0.82298946,0.74031675,0.47117788,0.95819396,0.36174378,0.10629259,-0.5703193,0.31779706,-0.86445236,-1.4737332,0.40040007,0.44095737,0.83597934,0.17038801,1.1021097,-0.18912658,0.38832405,-1.1161423,1.1907755,-0.9828415,-0.7394397,-1.2289426,-0.12096993,0.3482143
Masitinib,-0.8326981,-1.4433415,0.09896783,0.10698864,-0.0040831747,-2.0731623,0.45297444,-0.09419274,-0.82870907,0.73388565,0.46233642,0.9472437,0.37133944,0.14890379,-0.58182776,0.3535317,-0.8603062,-1.4537315,0.39366496,0.4815338,0.8454983,0.17295653,1.0504605,-0.16912127,0.37947494,-1.1001983,1.1993675,-0.9544675,-0.7504909,-1.2427955,-0.14153682,0.346249
Merestinib,-0.7811432,-1.3877351,0.097945996,0.13988513,-0.003042968,-2.0320818,0.51051736,-0.12156381,-0.8176578,0.71685797,0.43904272,0.95866895,0.36002502,0.14801757,-0.5741677,0.32377252,-0.8722938,-1.4219846,0.40426072,0.42646194,0.8261527,0.17540342,1.0450325,-0.18811329,0.3736284,-1.0884578,1.1605778,-0.98519564,-0.68760926,-1.1971798,-0.12693909,0.33094567
Methotrexate,-0.7699047,-1.3000877,0.092630185,0.09624101,0.037195325,-1.9711285,0.3902862,-0.15107153,-0.78616494,0.6831598,0.440918,0.94955033,0.3660745,0.10102407,-0.5662625,0.30599788,-0.8458704,-1.4446416,0.39436078,0.46608508,0.8527689,0.15573654,1.0516368,-0.1551273,0.38311744,-1.0410793,1.1937768,-0.93754166,-0.71550184,-1.2111031,-0.07674084,0.3458639
MG-132,-0.81557417,-1.3044392,0.10425281,0.0084423255,0.08627036,-1.917029,0.20820042,-0.18388592,-0.7697418,0.69408816,0.436764,0.87696534,0.36977306,0.12700206,-0.59650886,0.28941005,-0.7837945,-1.4086026,0.35307047,0.4684988,0.9178346,0.10632385,1.0241852,-0.07179486,0.3945607,-0.93795913,1.1888323,-0.82637215,-0.73164135,-1.191199,-0.09704423,0.3211418
Midostaurin,-0.8109689,-1.3854092,0.11910295,0.088479705,-0.024656195,-2.014651,0.43205068,-0.10551588,-0.79714966,0.7409336,0.44682005,0.93244916,0.37348822,0.13585776,-0.5676028,0.30654037,-0.83746725,-1.4272457,0.34680977,0.38679722,0.7933704,0.17875968,1.0581044,-0.17843296,0.3678118,-1.0539641,1.1498288,-0.95519733,-0.6911379,-1.1673284,-0.1430313,0.31263924
MIK-665S-64315,-0.83224386,-1.4112215,0.0927883,0.10920737,0.010575029,-2.077107,0.45692167,-0.118773334,-0.82809967,0.7317135,0.46396163,0.9688554,0.3732434,0.1258379,-0.5870025,0.34082338,-0.876579,-1.4799926,0.40936473,0.4798381,0.8637295,0.16918522,1.0829417,-0.17441186,0.39319256,-1.1133406,1.2174999,-0.9769526,-0.75001276,-1.2561482,-0.11630585,0.3552372
MIM1,-0.8498275,-1.412776,0.09102774,0.090301,0.01946154,-2.099447,0.42441702,-0.101257645,-0.82600474,0.7177162,0.4849968,0.9584787,0.37417373,0.115718216,-0.5888307,0.36738124,-0.8738844,-1.5169048,0.4118942,0.5461693,0.87585884,0.16140415,1.0819619,-0.16286111,0.40698102,-1.1207823,1.2567116,-0.9471349,-0.8003135,-1.2926369,-0.121635295,0.3770597
MIRA-1,-0.8051547,-1.1755831,0.05796353,0.051761147,0.054281928,-1.9445026,0.28206545,-0.13550892,-0.7612593,0.6403742,0.48239848,0.9225992,0.37701908,0.023009483,-0.5321659,0.31359953,-0.7917976,-1.5033791,0.36936745,0.54442084,0.85550725,0.12068201,1.0993946,-0.16145134,0.41250086,-1.0344636,1.2427075,-0.87276495,-0.795735,-1.2488855,-0.05061128,0.37902328
Mirin,-0.82596654,-1.3098505,0.046778653,0.14856447,0.006098963,-2.1220784,0.48157445,-0.095193826,-0.83371764,0.686418,0.4871042,1.006514,0.38858402,0.06658385,-0.5569293,0.3685874,-0.8962249,-1.5610148,0.4191181,0.5872549,0.8656787,0.15880036,1.1168826,-0.24056515,0.41593984,-1.1709602,1.2829069,-0.9983041,-0.82317024,-1.3261482,-0.08339307,0.41017914
Mitomycin-C,-0.8360836,-1.2148759,0.095084935,0.024721868,0.016910682,-1.9585844,0.27362868,-0.11368757,-0.75483227,0.69906825,0.48683488,0.93620414,0.3844857,0.0123609705,-0.5274487,0.279379,-0.7926952,-1.5274569,0.32368144,0.45613396,0.79437566,0.1466624,1.1298653,-0.17388411,0.3889643,-1.0302223,1.2214074,-0.906625,-0.776401,-1.2126158,-0.07129226,0.35120353
MK-1775,-0.816527,-1.4087362,0.107274845,0.07732112,0.0028815717,-2.004664,0.40174448,-0.10807387,-0.8050849,0.7263147,0.45499888,0.914681,0.36038962,0.14117655,-0.56958175,0.32479548,-0.8252781,-1.4176575,0.36749998,0.44177932,0.82786906,0.17019972,1.0350119,-0.1491387,0.3689807,-1.0472915,1.1644264,-0.92347085,-0.72229475,-1.1917604,-0.13911979,0.32756668
MK-2206,-0.80872846,-1.4422575,0.11270176,0.11811534,-0.03757476,-2.031405,0.50528723,-0.09487682,-0.81548005,0.7475084,0.43950257,0.92257833,0.3609641,0.16656928,-0.5776293,0.3299609,-0.8510061,-1.3931334,0.3648928,0.3927132,0.79662025,0.1910111,1.0328925,-0.18820618,0.36664802,-1.084762,1.1254156,-0.9663035,-0.6802272,-1.1678979,-0.1653571,0.31587192
MK-5108,-0.85959625,-1.4126517,0.07519356,0.12431074,0.016495205,-2.1498497,0.47607297,-0.10924904,-0.8508988,0.7275375,0.48839754,1.007869,0.38312593,0.101875395,-0.59240896,0.37191227,-0.90480417,-1.5533223,0.44009805,0.55248666,0.89633363,0.16924883,1.1281949,-0.19448514,0.41686574,-1.1774231,1.2887903,-1.0016142,-0.81042403,-1.3342056,-0.10223002,0.39209777
MK-8776,-0.94461846,-1.4915653,0.08071265,0.122582436,-0.01593575,-2.2845469,0.5514711,-0.09804311,-0.88327914,0.78000295,0.50738055,1.036739,0.39955363,0.10693543,-0.642527,0.42383012,-0.9640971,-1.634343,0.47159028,0.6021661,0.9295038,0.19238794,1.1914388,-0.22379334,0.46614453,-1.2955643,1.3661139,-1.0458279,-0.8769872,-1.4111587,-0.11005534,0.4321785
ML216,-0.8331938,-1.3415686,0.065691024,0.15285991,0.030027585,-2.1215959,0.5294925,-0.15776113,-0.83961445,0.71095455,0.47046047,1.0285296,0.37954488,0.08284003,-0.593724,0.34478584,-0.92771995,-1.5455741,0.47364944,0.51285696,0.9041337,0.15006903,1.1520355,-0.20943962,0.43274805,-1.1934206,1.270282,-1.0313046,-0.7744942,-1.3139851,-0.06202424,0.39878953
ML323,-0.7922155,-1.4520152,0.10930529,0.116731346,-0.0016361107,-2.016097,0.47178006,-0.11020699,-0.8294779,0.7311353,0.43577424,0.9193975,0.35594738,0.1891258,-0.583617,0.32917222,-0.8413202,-1.372167,0.37855086,0.42332992,0.834049,0.17918362,1.0003098,-0.16246653,0.35739478,-1.0526984,1.1333288,-0.9448602,-0.6870879,-1.1784804,-0.1624993,0.3099979
MN-64,-0.7916092,-1.443264,0.10660843,0.11843137,-0.008475637,-2.0079408,0.47717637,-0.11267936,-0.82160777,0.7283862,0.4289155,0.9075605,0.35402483,0.19162732,-0.5848909,0.3317279,-0.8369354,-1.3591173,0.37391895,0.41302586,0.83203965,0.17323674,0.99743426,-0.16286893,0.3644277,-1.051092,1.1200947,-0.93695605,-0.6760353,-1.1662939,-0.16606966,0.3091018
Motesanib,-0.78561544,-1.4074056,0.10899197,0.10138965,-0.00045582835,-1.9993783,0.42816517,-0.100764975,-0.8099928,0.71626866,0.4440822,0.92029136,0.36262316,0.16445312,-0.5623706,0.32298928,-0.83022374,-1.3942249,0.3683661,0.43700728,0.8130952,0.171309,1.0045499,-0.15967488,0.3508747,-1.0326264,1.1482526,-0.9284204,-0.7023116,-1.1808099,-0.14749229,0.31416598
MPS-1-IN-1,-0.83444446,-1.4251425,0.08758918,0.1049946,0.005803091,-2.086307,0.42295513,-0.104996346,-0.8315214,0.7305042,0.46437383,0.95706767,0.37686545,0.13475813,-0.58746845,0.35475352,-0.8670823,-1.4809598,0.3904844,0.5047951,0.8732956,0.17175953,1.0673791,-0.1685963,0.39020234,-1.0973872,1.2280972,-0.95923966,-0.7643328,-1.2640854,-0.13010992,0.35976243
MS023,-0.82329816,-1.4386752,0.10302646,0.05334247,0.045580693,-1.9822193,0.32170862,-0.1344187,-0.81561404,0.72928226,0.43732125,0.89127743,0.35844,0.17919137,-0.5919435,0.31928533,-0.8016547,-1.373622,0.35230422,0.45065966,0.89445996,0.14837807,0.9997267,-0.10481588,0.36936468,-0.9889591,1.1563148,-0.8820676,-0.7158241,-1.193166,-0.15393125,0.31103402
Mycophenolic_acid,-0.7829579,-1.2838477,0.08905981,0.05285088,0.052609347,-1.945092,0.29269275,-0.13825572,-0.77420175,0.67532605,0.45705405,0.92101103,0.36898082,0.08911726,-0.5495891,0.30043787,-0.80550784,-1.4470208,0.37109616,0.4888328,0.85566163,0.1458469,1.0498686,-0.12755269,0.37372205,-0.99689335,1.2077506,-0.89030856,-0.74197006,-1.2136692,-0.08027643,0.34039474
MZ1,-0.84201294,-1.3688959,0.093652435,0.071923465,0.04360888,-2.0572193,0.35958213,-0.13992521,-0.81720877,0.7227994,0.47027555,0.9720919,0.38166046,0.09581294,-0.59227055,0.32634592,-0.8607285,-1.5135969,0.39891493,0.5054637,0.89879626,0.15776014,1.1046497,-0.14908798,0.4038484,-1.0864837,1.256939,-0.95286584,-0.77723044,-1.27906,-0.09000665,0.36098614
Navitoclax,-0.8836321,-1.3984069,0.07170717,0.08907052,0.027783731,-2.1464045,0.39976195,-0.1153029,-0.8431584,0.7366588,0.4999696,0.9944412,0.3941955,0.084696785,-0.58857185,0.36052954,-0.89484775,-1.5763133,0.4177423,0.5664692,0.9103182,0.15056393,1.1406162,-0.18153816,0.42017597,-1.1504339,1.3037682,-0.97665584,-0.8417771,-1.3424758,-0.09608997,0.40024814
Nazartinib,-0.8381304,-1.3743061,0.09500548,0.069941156,0.02246217,-2.0332394,0.3771133,-0.118858054,-0.8076222,0.7204967,0.46764886,0.93292236,0.37213406,0.1140097,-0.5785194,0.33065245,-0.8423316,-1.4715316,0.382908,0.48956752,0.8624096,0.15553223,1.0703073,-0.15196653,0.3929955,-1.0688157,1.2161242,-0.92483366,-0.7639374,-1.2405958,-0.11716465,0.3513576
NG-25,-0.82624894,-1.3819785,0.09942186,0.08036622,0.01744097,-2.0165942,0.40480655,-0.12293939,-0.8070874,0.7277761,0.46205688,0.93316853,0.36357668,0.12409861,-0.5677852,0.3147595,-0.839538,-1.4445819,0.38407853,0.44525793,0.8407338,0.15196818,1.0631435,-0.15591043,0.37808296,-1.0583706,1.178993,-0.9359773,-0.73327065,-1.2099873,-0.12346813,0.3346909
Nilotinib,-0.7875787,-1.3841563,0.09548169,0.13110955,0.005703233,-2.0236003,0.49092054,-0.12897825,-0.8193076,0.71613026,0.44354826,0.95509297,0.36139044,0.14222237,-0.57172155,0.31950164,-0.8647279,-1.4226215,0.4059863,0.43099627,0.8348134,0.16662148,1.048792,-0.18150596,0.3743663,-1.085553,1.1614965,-0.9750233,-0.6983458,-1.2013987,-0.11982265,0.33282745
Niraparib,-0.8237881,-1.4227372,0.10507255,0.086855136,-0.018017968,-2.0169363,0.43659934,-0.086352855,-0.80664235,0.7381744,0.45573744,0.9079106,0.36072955,0.14143904,-0.56680804,0.33126011,-0.83157253,-1.4131141,0.34923267,0.43490973,0.8059742,0.18056114,1.0340573,-0.17381258,0.36778513,-1.0649079,1.1432719,-0.9334037,-0.72014266,-1.1882374,-0.15898506,0.32801464
NPK76-II-72-1,-0.8527867,-1.387756,0.10801367,0.028523304,0.0061134375,-2.0003872,0.33003965,-0.08746044,-0.7890641,0.725943,0.48561984,0.88924265,0.36369905,0.1052408,-0.5556467,0.32860193,-0.8019462,-1.456815,0.34355175,0.48028344,0.8152012,0.15915391,1.0526595,-0.14034875,0.37629512,-1.0383441,1.1877179,-0.8826809,-0.7768917,-1.2091569,-0.14101675,0.34089622
NSC-207895,-0.8544669,-1.3406007,0.08700956,0.08342795,0.000713406,-2.050768,0.4336087,-0.11407019,-0.798546,0.72222865,0.47571868,0.9482973,0.36770305,0.07573663,-0.5675424,0.33416504,-0.8614006,-1.504782,0.40068847,0.4850486,0.8339394,0.15878066,1.1087174,-0.18179879,0.41104722,-1.126066,1.2230388,-0.9536489,-0.78167033,-1.2444054,-0.09435668,0.37997174
NSC-624206,-0.9754793,-1.5030303,0.014386761,0.0716202,0.11696061,-2.3060145,0.323006,-0.16638617,-0.93490213,0.7515902,0.51611763,1.0275782,0.40161505,0.11338163,-0.68122464,0.43645358,-0.92346245,-1.6567106,0.46999434,0.7550919,1.1535319,0.13692477,1.207395,-0.14075033,0.50918925,-1.2221166,1.4649588,-0.9780893,-0.9592254,-1.5401603,-0.09252147,0.4577117
NSC-87877,-0.83546954,-1.366029,0.053179935,0.17552522,0.01804314,-2.2001953,0.5550774,-0.15011808,-0.86599946,0.71709263,0.47831768,1.0584601,0.39920488,0.093730606,-0.6057719,0.37375647,-0.9698772,-1.5926989,0.47573823,0.56987405,0.9359631,0.16325083,1.16677,-0.23817314,0.45075443,-1.2279356,1.3218312,-1.0600477,-0.80570465,-1.3681215,-0.067130014,0.42864406
NSC319726,-0.84234846,-1.3609301,0.07181914,0.09213452,0.018584315,-2.0793567,0.39520356,-0.100584194,-0.8176095,0.7040525,0.4803176,0.95845413,0.38324675,0.09589404,-0.57060057,0.3612682,-0.86706054,-1.5153916,0.4042517,0.5653156,0.87565017,0.15634455,1.0813932,-0.17789525,0.4022189,-1.1107824,1.2664688,-0.93871284,-0.81473935,-1.2997782,-0.098610975,0.38725582
NSC617145,-0.9396165,-1.2094239,0.023670351,0.11024915,0.055106457,-2.2520258,0.4564761,-0.16347887,-0.8501718,0.70564246,0.5446918,1.0923649,0.4265082,-0.023765108,-0.5823532,0.3733105,-0.97883654,-1.7589473,0.5031969,0.69709903,0.97197044,0.100962296,1.2856225,-0.27112076,0.5060686,-1.2899845,1.4621071,-1.0291224,-0.9669119,-1.4758798,-0.0013524737,0.5044638
NSC635973,-1.3712307,-1.5379974,-0.10223722,0.28685197,0.026360253,-3.3220096,0.8960852,-0.18487774,-1.1039082,0.8919982,0.57693374,1.5654638,0.63030034,-0.03194978,-0.9726004,0.81514865,-1.4801111,-2.479257,0.88489383,1.3339226,1.4689077,0.20959692,1.8544495,-0.45989802,0.8834082,-2.1461008,2.3091276,-1.4759551,-1.4844459,-2.3800023,0.22654137,0.8908594
NU7441,-0.83999044,-1.4600247,0.09735822,0.13510473,-0.04063736,-2.1136096,0.5269335,-0.08628466,-0.8370587,0.74683166,0.4622018,0.96340835,0.3779522,0.14468306,-0.5929432,0.3695883,-0.88303214,-1.4681871,0.3954571,0.45777598,0.83111316,0.19515453,1.0807239,-0.20092148,0.3936966,-1.1538574,1.1974196,-0.99665815,-0.73554575,-1.2425022,-0.14787167,0.35436523
Nutlin-3a_(-),-0.8474597,-1.3741571,0.07648601,0.10597633,0.009823201,-2.0912106,0.42555875,-0.0994904,-0.8286416,0.72013783,0.47794262,0.97218573,0.3777632,0.09288437,-0.5795978,0.35165957,-0.86706007,-1.5235246,0.39806736,0.52371716,0.86746436,0.16863994,1.1041336,-0.18709326,0.40342712,-1.1256108,1.2558539,-0.9712261,-0.78861696,-1.287419,-0.1108526,0.37047634
NVP-ADW742,-0.8325606,-1.459727,0.11428057,0.07828569,-0.02121579,-2.0309658,0.4189709,-0.07961193,-0.81479824,0.748087,0.46129104,0.9044559,0.36618137,0.16175391,-0.5691402,0.335967,-0.82581913,-1.410895,0.35027626,0.43337384,0.8073231,0.17885277,1.0260081,-0.15864968,0.35924757,-1.0552595,1.1490902,-0.92514175,-0.7251877,-1.1882614,-0.17163706,0.317932
NVP-BHG712,-0.7873113,-1.3778086,0.09463623,0.13569905,0.004602856,-2.0306277,0.50162184,-0.13307446,-0.8205707,0.7155865,0.44498265,0.96346354,0.3625605,0.1372295,-0.57211155,0.31944054,-0.8701681,-1.4315139,0.41017887,0.42918736,0.8355964,0.16684298,1.0593985,-0.18714494,0.37887523,-1.0954074,1.1655746,-0.98343754,-0.6980241,-1.2050166,-0.115206584,0.33695737
