drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
kb_NB_142-70,-0.36658254,-1.8815142,-0.22982968,0.84489495,-0.38842365,-0.0042696698,0.84824884,0.290433,-0.30373278,-1.4949166,-0.3169027,0.6547408,0.4177393,0.47767678,-0.96033853,-0.90155387,0.22308896,0.10354819,0.9690428,-1.5926622,0.4560281,-0.97568846,-0.6834836,-1.0148742,-0.08374532,-0.14246394,-1.9839818,-1.639316,0.35034713,0.29889318,1.2236866,0.44197506
KIN001-244,-0.30530867,-1.6417234,-0.22010331,0.72944707,-0.30509531,0.028659018,0.6912823,0.2507229,-0.3216415,-1.2630637,-0.36075798,0.5989928,0.36023626,0.47465032,-0.87397045,-0.8266368,0.14688613,0.06364448,0.85899717,-1.4316094,0.43021217,-0.75165284,-0.64107865,-0.93574566,-0.04218397,-0.035060555,-1.8167287,-1.4550776,0.37757695,0.25950202,1.0581877,0.4003502
KIN001-260,-0.3300959,-1.5059885,-0.21478625,0.70150185,-0.3654057,0.01950532,0.5858969,0.21759492,-0.34653968,-1.130506,-0.42547366,0.53183997,0.36438996,0.5325303,-0.905293,-0.79543614,0.17300321,0.025019335,0.8132457,-1.4416673,0.38860917,-0.6095304,-0.7215196,-0.861826,-0.060120054,0.059298344,-1.8128177,-1.3922757,0.37358424,0.2002338,1.0180768,0.3741089
KIN001-266,-0.33789837,-1.6714013,-0.22836459,0.7685343,-0.36143914,0.009764392,0.70816183,0.24500854,-0.3134154,-1.3110428,-0.37150538,0.58065146,0.39646247,0.48200762,-0.90252745,-0.83661443,0.18326253,0.07564605,0.8881601,-1.4975545,0.41969004,-0.79655313,-0.6931368,-0.95054924,-0.04776282,-0.037413117,-1.8808037,-1.5092363,0.3674481,0.2532891,1.1163743,0.41738763
KIN001-270,-0.32148,-1.6986743,-0.21907926,0.7486202,-0.3284343,0.016821915,0.73043454,0.26205465,-0.32291335,-1.3315378,-0.34031922,0.60773754,0.37429488,0.4663355,-0.88845736,-0.8477101,0.16861098,0.076702885,0.88721853,-1.460134,0.43196264,-0.81615096,-0.6417621,-0.94801,-0.053316098,-0.07755765,-1.8497857,-1.5054822,0.35257816,0.26232988,1.109303,0.41602728
Kobe0065,-0.35503155,-1.8054898,-0.2668916,0.8624668,-0.3505351,-0.036754373,0.8355526,0.26493868,-0.24461126,-1.5092762,-0.26270178,0.553699,0.4476585,0.4022007,-0.8732353,-0.8028778,0.19230424,0.17993118,0.9541558,-1.5254833,0.4287538,-1.0263537,-0.6657815,-1.0279067,-0.008827737,-0.16549931,-1.9081953,-1.617304,0.35968253,0.25946158,1.2035849,0.47380722
Kobe2602,-0.35240224,-1.7795331,-0.26336238,0.8487135,-0.33433437,-0.03291827,0.8151571,0.26623976,-0.244821,-1.4752713,-0.26238814,0.55509394,0.43545252,0.40777546,-0.8639316,-0.79342633,0.19009928,0.16790335,0.94230425,-1.4920928,0.43184823,-0.99544036,-0.6498946,-1.0123534,-0.011219523,-0.15635823,-1.8758024,-1.5855516,0.35205713,0.26123267,1.1735054,0.4683106
KU-55933,-0.34958765,-1.762987,-0.21108648,0.7861137,-0.3632942,0.0237784,0.75433004,0.2726851,-0.3338785,-1.3511972,-0.37115636,0.653521,0.38391498,0.51747674,-0.948024,-0.8910023,0.20037909,0.053414702,0.9156896,-1.5339746,0.45463964,-0.82051694,-0.68475175,-0.96806616,-0.08691708,-0.057827093,-1.9293867,-1.5437353,0.35954073,0.29027697,1.1350698,0.4093518
KU-60019,-0.33343253,-1.6142231,-0.21767125,0.7495986,-0.36639008,0.024867661,0.6433251,0.24164361,-0.35257152,-1.2021066,-0.4214212,0.5684767,0.375201,0.54777974,-0.9370473,-0.8267589,0.17738748,0.033218026,0.8664754,-1.5021033,0.41718802,-0.6780187,-0.7282667,-0.9051631,-0.07019313,0.037799984,-1.8805548,-1.4527141,0.38091448,0.21521114,1.0655291,0.37965763
Lapatinib,-0.32189375,-1.707947,-0.22487965,0.7743288,-0.3500498,0.021101277,0.73363024,0.25092953,-0.32357147,-1.3495752,-0.3558465,0.5883307,0.39829832,0.46435827,-0.90075415,-0.85266227,0.16077772,0.09332093,0.89321744,-1.5224446,0.42409134,-0.82399243,-0.6905915,-0.97336787,-0.036823206,-0.049988266,-1.9076525,-1.5384418,0.39108965,0.25707647,1.1269686,0.42339095
Lasalocid,-0.3019692,-1.4025855,-0.24580929,0.7186614,-0.39579827,0.0011335384,0.5025786,0.1665322,-0.34384966,-1.0580548,-0.5015217,0.3955732,0.4075536,0.5321777,-0.879832,-0.71564144,0.11874459,0.058891285,0.80536187,-1.50464,0.32135168,-0.55894053,-0.8196539,-0.8601435,-0.008921967,0.16738853,-1.8475187,-1.3702941,0.4417691,0.09111035,1.0398253,0.35514945
Latamoxef,-0.3464297,-1.7099619,-0.25307095,0.8139835,-0.35485527,-0.011904715,0.7348217,0.26272517,-0.29239136,-1.3616252,-0.32222205,0.5354498,0.40635157,0.46750683,-0.9014653,-0.7928549,0.18574551,0.11490815,0.92334706,-1.4989007,0.41907063,-0.87032884,-0.6869684,-0.9572397,-0.03608282,-0.079869084,-1.8726128,-1.5339018,0.35501003,0.21073504,1.1365293,0.43237934
LCL161,-0.3332025,-1.5584257,-0.24475111,0.7569385,-0.3871734,-0.0074345204,0.62363565,0.20630272,-0.32085958,-1.1978071,-0.42312646,0.49929,0.40585357,0.5126489,-0.90097857,-0.7724613,0.16742298,0.07148042,0.8493416,-1.506452,0.37828702,-0.68914086,-0.7590144,-0.9066882,-0.03829275,0.05019384,-1.8744068,-1.4524763,0.40346995,0.18227851,1.0791551,0.38702965
LDN-193189,-0.3151434,-1.5911659,-0.18592536,0.6854653,-0.31822535,0.051190432,0.63606405,0.24815686,-0.36925125,-1.1736257,-0.41618133,0.63509053,0.33168432,0.53747624,-0.90459204,-0.8642089,0.15962794,0.004108152,0.8302775,-1.4163235,0.43850788,-0.6369179,-0.6495488,-0.8897018,-0.08275456,0.019651184,-1.8144064,-1.4082369,0.3585471,0.2688363,1.0192298,0.36799413
Leflunomide,-0.32656926,-1.6788151,-0.24001737,0.7904342,-0.32366744,0.0054015913,0.73017836,0.24734299,-0.286898,-1.336112,-0.32364658,0.5728783,0.39520574,0.44909954,-0.86960745,-0.80256736,0.16191618,0.10979304,0.8938584,-1.4585472,0.43216014,-0.84314126,-0.656487,-0.9654576,-0.02893509,-0.06829295,-1.8476298,-1.5034451,0.36929786,0.255798,1.0959693,0.424304
Lenalidomide,-0.34635904,-1.6040124,-0.21489084,0.7378588,-0.3517877,0.012466023,0.6511528,0.26466265,-0.33342132,-1.2119185,-0.36523888,0.55791616,0.35389903,0.53061914,-0.9174359,-0.7974119,0.19320342,0.038649607,0.8641535,-1.4325819,0.41263112,-0.71175534,-0.67155147,-0.87050307,-0.08692798,-0.017702265,-1.8077786,-1.4278816,0.3304154,0.20536871,1.0474169,0.3845176
Lestaurtinib,-0.32767957,-1.6327671,-0.213094,0.7152476,-0.32297975,0.043246664,0.63756293,0.25909355,-0.37276378,-1.2222648,-0.41484374,0.60404617,0.34871194,0.5483933,-0.9161135,-0.85810184,0.17290948,0.015882395,0.87807417,-1.4338847,0.44596696,-0.68335414,-0.66593033,-0.91672003,-0.062970534,0.007530277,-1.8254441,-1.4519302,0.3417024,0.23062927,1.0602897,0.3997214
LFM-A13,-0.4034002,-2.1795979,-0.2726764,1.0030494,-0.46980157,-0.09307444,1.1258223,0.29738894,-0.18043578,-1.9413607,-0.15873137,0.5856007,0.58010453,0.3191915,-0.90883136,-0.91678756,0.25632522,0.30511075,1.0822848,-1.7914914,0.4263087,-1.4461259,-0.7339174,-1.2118677,-0.022830462,-0.36458957,-2.1798065,-1.9290982,0.3798666,0.30922374,1.4940107,0.5484927
LGK974,-0.29450935,-1.5846024,-0.19751385,0.6958456,-0.30853137,0.045870256,0.65495455,0.23933023,-0.34087577,-1.20708,-0.37974605,0.6026211,0.3417244,0.48068482,-0.8684627,-0.8351423,0.13715062,0.042666685,0.82924277,-1.4094007,0.42333964,-0.69079566,-0.6379898,-0.9039059,-0.05409984,-0.0076812278,-1.7942693,-1.4167258,0.3710994,0.25763494,1.0267875,0.37727574
LIMK1 inhibitor BMS4,-0.30276525,-1.6369817,-0.21520895,0.735422,-0.34076917,0.025120175,0.6907317,0.23512843,-0.3228561,-1.2899135,-0.36868313,0.57593304,0.37966967,0.45158574,-0.8690807,-0.8381732,0.15270023,0.076694846,0.86706436,-1.4641147,0.41083673,-0.7800446,-0.6652955,-0.9377131,-0.039812822,-0.037858754,-1.8397915,-1.482494,0.36818233,0.24558848,1.099096,0.40646327
LIMK1_inhibitor_BMS4,-0.30276525,-1.6369817,-0.21520895,0.735422,-0.34076917,0.025120173,0.69073176,0.23512843,-0.3228561,-1.2899135,-0.36868313,0.57593304,0.37966967,0.45158574,-0.8690807,-0.83817315,0.15270023,0.076694846,0.86706436,-1.4641147,0.41083673,-0.7800446,-0.6652955,-0.9377131,-0.039812822,-0.03785875,-1.8397915,-1.482494,0.36818233,0.24558845,1.099096,0.40646327
Linifanib,-0.29683033,-1.6122314,-0.20923139,0.70398575,-0.30324918,0.034461137,0.67260915,0.24584055,-0.33350155,-1.2363328,-0.36777693,0.5992994,0.34863877,0.47393116,-0.86757386,-0.8308293,0.1411372,0.052325767,0.8414544,-1.4110247,0.4234383,-0.72172266,-0.63138914,-0.91509116,-0.047861215,-0.028602606,-1.795273,-1.4333893,0.36900112,0.25499555,1.0442137,0.3890358
Linsitinib,-0.31039852,-1.5791132,-0.19653478,0.68466604,-0.31597176,0.050249718,0.62921774,0.24391457,-0.3658228,-1.1787686,-0.41728312,0.6168813,0.33593294,0.52384067,-0.8906323,-0.85391873,0.15231855,0.01192304,0.8333834,-1.410533,0.43336684,-0.643747,-0.6516126,-0.8962492,-0.06698853,0.018803805,-1.8076985,-1.4117148,0.3584267,0.25603077,1.0257423,0.37494034
LJI308,-0.3243077,-1.6167428,-0.19470038,0.7275692,-0.3323334,0.04030591,0.6609085,0.25031477,-0.3455326,-1.2094287,-0.39107728,0.60956156,0.35238087,0.5268395,-0.90942955,-0.8428718,0.17005368,0.03148253,0.8502794,-1.447937,0.4354859,-0.68791056,-0.668856,-0.90373385,-0.07575806,0.007880525,-1.8336775,-1.4309695,0.3636091,0.25905472,1.0346954,0.37792385
LLY-283,-0.30131406,-1.6477482,-0.22254224,0.7458862,-0.32381934,0.031986035,0.6891194,0.2330003,-0.34531182,-1.2230109,-0.41324708,0.60729796,0.36414558,0.5246381,-0.8883199,-0.8225313,0.14067732,0.05121093,0.8715608,-1.4654907,0.44591942,-0.718758,-0.6777193,-0.93685156,-0.053109698,0.012211183,-1.8493867,-1.4493477,0.38890135,0.2398765,1.0653529,0.35636666
LLY-507,-0.31299073,-1.4704671,-0.20459202,0.68179685,-0.3585296,0.032417703,0.55264187,0.21492262,-0.36607587,-1.0936891,-0.4456946,0.5139978,0.35747716,0.5377314,-0.90750617,-0.7963195,0.15208001,0.016994907,0.7990455,-1.4486995,0.37393525,-0.56159353,-0.7347991,-0.8500902,-0.054479655,0.09404311,-1.8160665,-1.3742298,0.39446205,0.17853978,1.0016532,0.36974904
LTT462,-0.334929,-1.7291398,-0.23649386,0.80922246,-0.37722087,-0.0014086821,0.75410897,0.23776945,-0.30224964,-1.3622433,-0.37286454,0.5705786,0.4267068,0.48366746,-0.9003464,-0.8326998,0.17555776,0.10776369,0.91336286,-1.5558823,0.4236218,-0.85802126,-0.723076,-0.9922091,-0.041735645,-0.041295752,-1.9380957,-1.5509046,0.3947107,0.2423877,1.1602741,0.4102669
Luminespib,-0.30560118,-1.5100509,-0.20562668,0.7072765,-0.36364776,0.030303614,0.5809873,0.21541539,-0.34637928,-1.1508845,-0.4290161,0.50952506,0.37061253,0.50854933,-0.8907921,-0.80150014,0.15102884,0.041126996,0.82772666,-1.4631726,0.3767637,-0.63330376,-0.72439474,-0.8758889,-0.047517616,0.06610664,-1.8254052,-1.4047512,0.38318565,0.18323013,1.0406904,0.3830642
LY2109761,-0.32150593,-1.5573057,-0.19617972,0.7050239,-0.34820104,0.04605316,0.6051391,0.2331083,-0.3715844,-1.1470702,-0.43916327,0.5859518,0.35137263,0.5542958,-0.92200583,-0.8426441,0.16472772,0.00840718,0.83125925,-1.4581883,0.41974762,-0.6095352,-0.7088047,-0.88286495,-0.07260665,0.062403165,-1.842935,-1.4097683,0.3774632,0.22872913,1.0214136,0.3686618
LY2584702,-0.33612368,-1.6592007,-0.22702368,0.76216096,-0.33075282,0.021469906,0.699727,0.2486769,-0.32570854,-1.271482,-0.38105598,0.6143634,0.37484255,0.5083863,-0.8996248,-0.8331794,0.17115438,0.05748137,0.8855535,-1.4546441,0.44908807,-0.7610917,-0.66572773,-0.943625,-0.059201334,-0.024174083,-1.8588169,-1.4786751,0.3615257,0.26531947,1.0779454,0.39728162
Masitinib,-0.31763104,-1.5871601,-0.20582409,0.7182598,-0.3524692,0.033164598,0.64161265,0.23576896,-0.34603637,-1.2037587,-0.40783045,0.57480645,0.36422828,0.5106597,-0.90964156,-0.8356847,0.1594383,0.03705618,0.838985,-1.4740231,0.40634948,-0.6743443,-0.70191383,-0.90211254,-0.061305445,0.024077736,-1.853705,-1.439957,0.3861346,0.23333022,1.0520936,0.38305706
Merestinib,-0.30790776,-1.659384,-0.21515046,0.72479534,-0.29901156,0.031669058,0.7026535,0.25606424,-0.32310382,-1.2792836,-0.3572744,0.62534887,0.35422087,0.47084358,-0.8713384,-0.8444183,0.1546819,0.0563442,0.8678836,-1.4134421,0.444014,-0.76719564,-0.6175419,-0.9407339,-0.050645053,-0.055341132,-1.8078527,-1.460456,0.3558691,0.27888358,1.0666777,0.4029725
Methotrexate,-0.30818322,-1.5948101,-0.24309248,0.7451117,-0.32833847,0.005324549,0.66212976,0.23421185,-0.3063887,-1.2591668,-0.34507838,0.5132072,0.3889922,0.44900352,-0.8583635,-0.77642,0.15233508,0.09391915,0.856041,-1.4434758,0.39002988,-0.76284313,-0.67861927,-0.9193476,-0.0103517305,-0.026808538,-1.8040233,-1.456998,0.38057357,0.20587052,1.0658449,0.41796887
MG-132,-0.2795658,-1.3721737,-0.24322414,0.7000246,-0.39066488,-0.009850426,0.49374276,0.16724548,-0.3167469,-1.0930969,-0.44458348,0.33267233,0.4171858,0.45497346,-0.83764845,-0.6965367,0.10727176,0.1002478,0.7911973,-1.489876,0.27662504,-0.6006435,-0.7976755,-0.85130805,0.025542596,0.13474062,-1.80747,-1.3750936,0.44096875,0.07593895,1.0470296,0.40144905
Midostaurin,-0.3126511,-1.6125671,-0.2137718,0.70757586,-0.3225257,0.040432833,0.63655716,0.24763925,-0.3660473,-1.2077534,-0.4128381,0.5912696,0.34837005,0.530878,-0.89938533,-0.8421567,0.1584124,0.024293276,0.8633014,-1.4300046,0.43427223,-0.6771519,-0.6661847,-0.9098366,-0.057080653,0.011201107,-1.8144262,-1.4386653,0.35566318,0.22339766,1.0527475,0.38690007
MIK-665S-64315,-0.32159463,-1.6394708,-0.22153808,0.74918556,-0.3448427,0.024786552,0.6789014,0.2413587,-0.3312072,-1.2640815,-0.38604337,0.57871336,0.38112885,0.4937618,-0.90130144,-0.83441013,0.16247228,0.06278919,0.8675998,-1.4862124,0.41959858,-0.740881,-0.69490373,-0.93739164,-0.04514683,-0.0069422233,-1.8683438,-1.479026,0.38486382,0.2437719,1.0809814,0.40245005
MIM1,-0.3329402,-1.606373,-0.2305298,0.75006574,-0.38342726,0.0051511894,0.6632347,0.22383903,-0.32124907,-1.2485324,-0.39199305,0.54569614,0.39514646,0.49178204,-0.9103966,-0.81341505,0.17764866,0.06790405,0.8522343,-1.5072225,0.3920467,-0.731082,-0.7296104,-0.918745,-0.05285823,0.0035339806,-1.8762106,-1.4788429,0.3906525,0.22169584,1.0898052,0.39895895
MIRA-1,-0.34106922,-1.5727378,-0.2451379,0.78768474,-0.3782284,-0.038581178,0.6492278,0.23603518,-0.27233785,-1.2633693,-0.31727982,0.4297284,0.41225067,0.4545015,-0.86948025,-0.716957,0.194497,0.11565411,0.8795153,-1.4540426,0.34998894,-0.806203,-0.70527834,-0.8688382,-0.039837047,-0.042094044,-1.7954159,-1.4503106,0.3344227,0.13599895,1.0941523,0.42312014
Mirin,-0.35020256,-1.7600121,-0.22171849,0.80472267,-0.35904583,-0.014836732,0.7868558,0.27539426,-0.2910577,-1.398747,-0.29814968,0.59041774,0.39351803,0.46183902,-0.9106556,-0.8309843,0.20764191,0.10479406,0.922777,-1.4937873,0.42636386,-0.9110293,-0.650178,-0.945832,-0.07457058,-0.13102834,-1.8695495,-1.5379646,0.3228626,0.24798107,1.1557952,0.42091385
Mitomycin-C,-0.35640955,-1.6158093,-0.2546781,0.7784838,-0.36834273,-0.009211394,0.6450627,0.26026514,-0.32177076,-1.2357969,-0.37465546,0.48322305,0.38389683,0.5263043,-0.9145427,-0.75290483,0.18981488,0.06820924,0.9028689,-1.4657966,0.400708,-0.7483327,-0.71578985,-0.89293075,-0.053312644,-0.009051192,-1.8253536,-1.461542,0.3419398,0.14232175,1.0884703,0.3976947
MK-1775,-0.30881625,-1.5293094,-0.20981073,0.7018797,-0.34832639,0.03473253,0.593527,0.223782,-0.3530589,-1.1569748,-0.4227593,0.5389914,0.3610189,0.5098326,-0.8916516,-0.81207556,0.15230617,0.031112446,0.82896954,-1.4474065,0.3926721,-0.63235915,-0.70696235,-0.8825154,-0.051201947,0.052179374,-1.8219918,-1.4077288,0.3805373,0.20215662,1.031918,0.38186306
MK-2206,-0.31228334,-1.6008674,-0.20025031,0.6893861,-0.30801514,0.044187818,0.64920336,0.24516879,-0.35897657,-1.1950073,-0.4122139,0.63333166,0.33843288,0.5223847,-0.8875288,-0.85677123,0.15562516,0.015456164,0.8384002,-1.4054368,0.4418198,-0.6649393,-0.6392805,-0.9065819,-0.067020215,0.003685482,-1.805185,-1.4185036,0.35719305,0.27043688,1.0332421,0.37670398
MK-5108,-0.34996417,-1.7065035,-0.23186223,0.7891897,-0.37282,0.007006638,0.73777974,0.25282815,-0.30907384,-1.3425566,-0.36088863,0.5883354,0.4026765,0.48638794,-0.91885346,-0.8412588,0.18796377,0.08720701,0.89487875,-1.5301116,0.4249474,-0.82465786,-0.70616394,-0.96558404,-0.051313434,-0.048993327,-1.9127957,-1.5355393,0.3792769,0.26164606,1.129555,0.41769463
MK-8776,-0.35959002,-1.7815344,-0.21688917,0.806613,-0.40520254,0.0089070145,0.787647,0.2500391,-0.32006627,-1.4139365,-0.3788336,0.62566346,0.42689428,0.50288945,-0.93601847,-0.89761966,0.20279138,0.08805111,0.92190164,-1.5925242,0.43823043,-0.8803257,-0.73167765,-1.0062546,-0.07517079,-0.06644202,-1.9937845,-1.6000795,0.38109803,0.27707347,1.1944492,0.41671032
ML216,-0.34420854,-1.7903165,-0.24571198,0.826177,-0.32983935,-0.004589339,0.8094018,0.26705706,-0.27201068,-1.4448861,-0.297805,0.62029046,0.41225672,0.43328527,-0.8799578,-0.840353,0.1843211,0.12710926,0.936406,-1.4938588,0.45540875,-0.9497083,-0.6398446,-1.0135959,-0.035239752,-0.13210778,-1.8916383,-1.5752057,0.353986,0.29976565,1.1594646,0.44507635
ML323,-0.28341353,-1.5290151,-0.18903552,0.6738103,-0.32436606,0.052237418,0.6091433,0.2215417,-0.35715795,-1.1601561,-0.41796428,0.5766024,0.34054258,0.49015716,-0.8707219,-0.8341815,0.124994844,0.0315141,0.8115669,-1.423233,0.3999398,-0.6362375,-0.66703737,-0.88793683,-0.053692613,0.038864825,-1.8019868,-1.3957137,0.3861374,0.2303292,1.0228641,0.3691566
MN-64,-0.2855206,-1.5258272,-0.18720874,0.6681068,-0.3186029,0.046897,0.60704386,0.22159037,-0.3523405,-1.1605241,-0.41558537,0.5776043,0.34055847,0.4858369,-0.86076564,-0.83118707,0.12747785,0.031889044,0.81095934,-1.4089607,0.39763036,-0.6387154,-0.65475476,-0.88635176,-0.054161042,0.03410464,-1.7891653,-1.3890132,0.37540445,0.23553953,1.0236471,0.37222502
Motesanib,-0.29889518,-1.5375911,-0.20348753,0.6858013,-0.3299025,0.03942855,0.60520536,0.23289354,-0.35479632,-1.1563982,-0.40289426,0.5586993,0.34516478,0.50294435,-0.8896227,-0.8169128,0.14274485,0.03017528,0.81812435,-1.4261543,0.39965567,-0.6301302,-0.67791855,-0.87731177,-0.054319415,0.035062898,-1.8011379,-1.3987303,0.38118336,0.21700455,1.0145649,0.37805536
MPS-1-IN-1,-0.31833944,-1.6093675,-0.21815263,0.73492134,-0.36243066,0.023770727,0.6523002,0.23569782,-0.34341815,-1.2356384,-0.40367734,0.55065805,0.3811837,0.5018671,-0.9095741,-0.8284367,0.15833665,0.055359464,0.85497934,-1.5029522,0.3964325,-0.70479184,-0.71979886,-0.91562986,-0.049899857,0.018534554,-1.8798927,-1.4696251,0.39536992,0.21475092,1.0799652,0.39625704
MS023,-0.26690945,-1.3989341,-0.19545577,0.66908514,-0.3755992,0.039510112,0.5045591,0.17767757,-0.3595406,-1.0668331,-0.48096448,0.43939435,0.37070903,0.4864377,-0.86101496,-0.7744236,0.09718665,0.043695185,0.7830049,-1.4794788,0.32249665,-0.54471713,-0.76750046,-0.85201365,-0.027327737,0.14696467,-1.8307939,-1.3562952,0.43394408,0.12993176,1.020505,0.35739163
Mycophenolic_acid,-0.30531523,-1.5127147,-0.23644663,0.7346334,-0.3616129,0.006174142,0.5938925,0.21790238,-0.32535455,-1.1918366,-0.3784236,0.44142297,0.39206228,0.46622118,-0.87587565,-0.7482206,0.15041222,0.08884777,0.8402852,-1.4672093,0.3524141,-0.6956919,-0.7323428,-0.8817434,-0.013387987,0.030649647,-1.8076487,-1.4257733,0.3876574,0.13673334,1.0568817,0.4082702
MZ1,-0.31884938,-1.6044319,-0.2427704,0.7664158,-0.37349558,0.007372179,0.64882696,0.2238885,-0.32921618,-1.2571024,-0.39848354,0.49627045,0.4095711,0.48211423,-0.8992301,-0.793515,0.15318902,0.089750044,0.87333614,-1.528734,0.3800395,-0.74215955,-0.7504808,-0.9346479,-0.018320858,0.02261616,-1.8899637,-1.4909987,0.40678275,0.17949335,1.1063957,0.41023734
Navitoclax,-0.3561476,-1.6701722,-0.23977788,0.80164784,-0.3961285,-0.0048082727,0.69842637,0.24090357,-0.3226278,-1.3068722,-0.3873646,0.5339144,0.4209479,0.5115872,-0.9425579,-0.81994474,0.18610041,0.08990294,0.89463603,-1.5711542,0.4001612,-0.7796305,-0.7640665,-0.9488964,-0.042954642,0.00054085394,-1.9501411,-1.5337782,0.40222758,0.21205634,1.131144,0.41938776
Nazartinib,-0.3171878,-1.5572841,-0.22557122,0.7354986,-0.3707147,0.012319675,0.6207756,0.21806741,-0.3305274,-1.2033595,-0.4070572,0.509307,0.387432,0.4959232,-0.89236873,-0.7929086,0.15926147,0.06517139,0.8447404,-1.4861302,0.37989488,-0.68940514,-0.73113835,-0.90055877,-0.039351728,0.035374906,-1.8495634,-1.4434172,0.39142212,0.18808973,1.0685493,0.3929348
NG-25,-0.32098392,-1.5723416,-0.22212651,0.7347555,-0.34262228,0.023197116,0.63210636,0.23231098,-0.33303916,-1.2011634,-0.40608975,0.548586,0.37448907,0.5087557,-0.8965231,-0.80595183,0.15571953,0.050965562,0.8510652,-1.4586902,0.40632766,-0.68590474,-0.70231324,-0.90744245,-0.046213016,0.028605217,-1.8422791,-1.4358404,0.38364264,0.21539378,1.0514807,0.39214972
Nilotinib,-0.30989,-1.6357995,-0.21442166,0.73044246,-0.30764267,0.030398926,0.68920654,0.24794914,-0.32422316,-1.2661569,-0.3596267,0.60529214,0.3606237,0.47362593,-0.87248904,-0.8324663,0.15006943,0.06353843,0.8609152,-1.4236349,0.43418005,-0.75366306,-0.6367546,-0.93367946,-0.047022,-0.037746754,-1.8175356,-1.456789,0.36459938,0.26473254,1.0589294,0.40107408
Niraparib,-0.31340912,-1.5461675,-0.2023356,0.6947549,-0.33973727,0.035741966,0.61249095,0.2268427,-0.35654506,-1.1452863,-0.42604914,0.57936007,0.34794465,0.53461295,-0.89900273,-0.82244617,0.15729459,0.019347705,0.8191867,-1.4342555,0.4121727,-0.620766,-0.68935937,-0.8790005,-0.06721717,0.047215823,-1.8148046,-1.3961697,0.37916657,0.22879042,1.0173768,0.3638028
NPK76-II-72-1,-0.33398893,-1.4826771,-0.21933219,0.7118178,-0.38773587,0.017390043,0.55730593,0.21145165,-0.3556672,-1.104037,-0.445191,0.49889866,0.37261304,0.5498829,-0.9217312,-0.78019136,0.17419231,0.02299701,0.8172165,-1.471933,0.37393218,-0.5800519,-0.7601272,-0.8494147,-0.064221025,0.09461183,-1.8390335,-1.3924438,0.3855261,0.1663256,1.0188438,0.37035775
NSC-207895,-0.34888154,-1.6436052,-0.22606876,0.77248496,-0.35594666,0.0032309487,0.6897904,0.24740851,-0.30929428,-1.279033,-0.37152833,0.5700692,0.38813856,0.50012004,-0.9008106,-0.81377345,0.19618192,0.06780742,0.8858892,-1.4648614,0.425085,-0.77442515,-0.68694305,-0.92768764,-0.061835647,-0.033913933,-1.8478754,-1.4766043,0.344052,0.23844466,1.0923439,0.4057867
NSC-624206,-0.30424193,-1.5704536,-0.20928474,0.8099954,-0.52576846,-0.012523527,0.66491956,0.1592247,-0.30777115,-1.3335906,-0.44259727,0.3644615,0.5074391,0.42393026,-0.8927451,-0.8136731,0.13092233,0.17390783,0.8744742,-1.7496511,0.28613198,-0.8176117,-0.9182284,-0.9792867,-0.010674026,0.088952534,-2.0900774,-1.5822755,0.48658073,0.10044667,1.2470764,0.42590502
NSC-87877,-0.3532205,-1.8538321,-0.2501459,0.83835876,-0.3455003,-0.015668198,0.84913003,0.27789003,-0.27855515,-1.5134735,-0.28768176,0.62451833,0.4293994,0.42931184,-0.89917374,-0.86628693,0.19636732,0.14290695,0.9580447,-1.5405174,0.45336056,-1.0019499,-0.651609,-1.0381796,-0.028949866,-0.16305627,-1.9385002,-1.6326684,0.35836995,0.30240935,1.2123313,0.46890834
NSC319726,-0.33314008,-1.6063201,-0.22419581,0.7571158,-0.38427946,0.00045168307,0.6675663,0.23395681,-0.31770724,-1.2601839,-0.3666298,0.5101851,0.39869857,0.48685926,-0.9074576,-0.7969479,0.17227724,0.08409791,0.8497513,-1.5161116,0.3758453,-0.7428431,-0.7355421,-0.90532386,-0.04655346,-0.0033153095,-1.8776695,-1.4788004,0.39651197,0.19582924,1.0850228,0.4033103
NSC617145,-0.4129169,-1.9245763,-0.2782197,0.9512897,-0.42452705,-0.098692015,0.9148498,0.27796218,-0.2208884,-1.6400198,-0.25043094,0.5307994,0.49144015,0.4208055,-0.9317369,-0.8120141,0.26204997,0.2179754,1.0446533,-1.6172205,0.42505127,-1.1758877,-0.7050135,-1.0528047,-0.04188691,-0.23604059,-2.0066822,-1.7094831,0.3047509,0.22336763,1.3501314,0.5008088
NSC635973,-0.47302133,-2.7549465,-0.24116719,1.2323517,-0.62227327,-0.16506006,1.5307406,0.32683745,-0.1003977,-2.5670485,-0.044293705,0.6425129,0.8226422,0.27849957,-0.976359,-1.1310345,0.3545961,0.46387815,1.3055106,-2.2295086,0.44493026,-2.026173,-0.89876163,-1.5366608,-0.1040637,-0.6030968,-2.669975,-2.4182909,0.44274238,0.33442682,1.9148209,0.6678303
